request_id,ip_origem,url_uri,metodo_http,user_agent,headers_extras,query_params,body,cookies,tamanho_requisicao,taxa_requisicoes_1m,tls_fingerprint,geolocalizacao,reputacao_ip,historico_sessao,label,tipo_ataque
b17298dc,30.224.107.222,/api/pedidos,GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=7486d758-031f-4745-8cd5-3b470003300d; theme=dark,771,10,009f312849949e771108be5e6b193f45,IN,0.73,established,normal,none
0ded0095,11.34.158.28,/login,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""admin' #""}",session_id=fa20f18a-8f77-4b37-ab10-eb3175c617c4;,362,5,dba4da35d5e428923dcee468e8032607,DE,0.21,previously_flagged,suspeita,sqli
13dc7baa,24.154.43.214,/login,DELETE,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=1ceaf848-2fa0-4396-87b4-dbe5554a5c96;,612,1848,f222526fa8bef04bd2c89c516f6a57a8,FR,0.08,previously_flagged,suspeita,dos
0e3c9651,177.180.224.104,/api/pedidos,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""tiffanyjackson"", ""pass"": ""******""}",session_id=01d910a2-ec79-45a6-8285-1e7c3ecc061a; theme=dark,256,14,ffda9c884f4cbb3d240fcd7a0aa9ec99,US,0.85,established,normal,none
4a518b10,191.63.61.199,/download?file=/var/www/html/../../../etc/shadow,DELETE,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=e0757401-9d33-420e-9959-d2e19f650701;,274,17,c14d38590ed5d680245c04b5cd831f40,BR,0.28,new,suspeita,path_traversal
39660c89,27.70.152.72,/api/users,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,"user=' UNION SELECT null, username, password FROM users--",,session_id=3843b4b5-ecea-4292-a04c-96f21ccf3fe8;,336,27,78d16876c1780009830d12138a891324,CN,0.58,new,suspeita,sqli
4c2dc101,123.31.213.18,/login,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,id=20&ref=promo,,session_id=ac250f44-6644-47bc-9a44-a86c52211660; theme=dark,618,15,2574a7216c54f291876922d9ccf576b4,GB,0.8,established,normal,none
36f99567,56.64.73.32,/contato,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""hinesmegan"", ""pass"": ""******""}",session_id=268623f0-27bd-4484-aae6-4ddba89ae71e; theme=dark,389,9,f34e17085496bc92a8baa4aee4db939f,RU,0.83,new,normal,none
029f66c2,202.228.27.95,/download?file=/var/www/html/../../../etc/shadow,PUT,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=0acb5b6e-b93c-45fd-bb81-80ba102f2064;,184,8,81da74ad2c604dc7c23971647222c05c,RU,0.09,previously_flagged,suspeita,path_traversal
82365c25,38.137.98.142,/login,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,id=15&ref=promo,,session_id=07c34a5c-39c8-4736-9b75-9527c15e7670; theme=dark,515,8,d07d8f902060b571219b605b6459e4a8,RU,0.86,established,normal,none
ced7bb17,214.112.121.30,/api/pedidos,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""garciaamy"", ""pass"": ""******""}",session_id=d1732217-708f-44ac-8745-da7c961fa821; theme=dark,470,12,5ba8698122e2a2d2c3f6195764d864c5,US,0.99,new,normal,none
9acda091,20.177.107.4,/produtos,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=46b01039-ebd3-44dc-ac82-981a859bf3f6; theme=dark,607,10,fb020e63bd62716908216d8d806d59ab,BR,0.94,new,normal,none
e1bf0ff4,146.82.43.122,/produtos,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""phillipboyd"", ""pass"": ""******""}",session_id=8e4838e1-46b1-490b-af3a-ae336c7263c0; theme=dark,268,3,3e4b6fab3ccd5de8c1b20f6d16ee82ef,GB,0.77,new,normal,none
b1b29d7e,56.207.249.65,/login,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,id=40&ref=promo,,session_id=3053de0d-67c3-455a-a0a6-965a13165bea; theme=dark,215,8,0a61e5c4f9065b2a9d3a3c69196fe785,GB,0.94,new,normal,none
dec667b7,11.30.170.218,/api/users,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,search=javascript:eval('var a=1'),,session_id=c2e1c972-d692-46b6-9403-4ef76ec0e2a0;,811,24,4f5cf9f93b283f41d90c11d0f78f219d,CN,0.58,previously_flagged,suspeita,xss
005fc2ad,50.62.66.208,/produtos,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""catherine76"", ""pass"": ""******""}",session_id=98597d47-dc78-4a33-92ac-8ac73bec96ed; theme=dark,171,13,4f6c6ebdc44fad965e93dfe050234b1f,GB,0.84,established,normal,none
dde1edfa,144.49.74.176,/download?file=/var/www/html/../../../etc/shadow,DELETE,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=36eacbbc-1fd1-4790-8a69-b207e0a17b1e;,364,25,b891a6facc60f567a448468f2fb57814,RU,0.35,previously_flagged,suspeita,path_traversal
d713f1a1,132.164.226.152,/admin,PUT,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,search=<script>alert(1)</script>,,session_id=00ae10e0-d064-49e5-a822-c1d1d7664e28;,195,25,59793c662e1a77e9ebec9ae2e339cf0b,FR,0.55,previously_flagged,suspeita,xss
9c4d7c55,200.72.198.210,/admin,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=0e4c4799-9282-4d5c-82dc-a53550e80d47;,427,3243,12bece47a6726298545829f24c744600,DE,0.13,new,suspeita,dos
028ad3e9,32.186.32.47,/contato,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""barbaraschroeder"", ""pass"": ""******""}",session_id=04c85bfa-a52f-429b-bc86-6a1d2538be65; theme=dark,796,4,4f646197ea813792f5724ed3929ff879,IN,0.9,new,normal,none
7399cfd3,75.40.186.197,/login,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=610733b8-bc56-4550-9f86-a675bbd0d934; theme=dark,374,9,b45fede591f145f0b55c0b632aae0203,US,0.85,established,normal,none
3d79c834,36.175.137.75,/login,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""david67"", ""pass"": ""******""}",session_id=373fe920-d993-47aa-a3b6-98fb49dca6c9; theme=dark,312,12,ad1e52d02edc5f13c4e55bcac1411fc6,CN,0.98,new,normal,none
a24367f0,8.152.203.229,/api/pedidos,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""smithchristian"", ""pass"": ""******""}",session_id=223b991f-2f65-4bc1-a0aa-096799e93a07; theme=dark,796,15,54fd5ceafc488d63df5cb273fe65574c,IN,0.98,new,normal,none
2916807b,69.51.7.119,/api/pedidos,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""zoliver"", ""pass"": ""******""}",session_id=3d9b7eda-da8f-4ddc-9e85-db122678e9ca; theme=dark,266,3,35008f5e91d5e341894aeda47a27fe03,GB,0.76,new,normal,none
f039ebc4,79.184.164.241,/api/pedidos,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""leonardstephanie"", ""pass"": ""******""}",session_id=cb510ce9-8b3c-4585-8fcd-91f90abde545; theme=dark,478,1,03e6a8711e5c033444da3aa5fdb3651a,RU,0.71,new,normal,none
5f59be36,141.212.79.214,/login,GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=d5975f21-7821-4882-8ad0-c656714a5af4; theme=dark,263,9,ebf487ee6672d148d650c14167da5b0d,CN,0.88,new,normal,none
43710442,72.172.165.71,/contato,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""marshallkatie"", ""pass"": ""******""}",session_id=1b7b1bdd-f395-4be0-b9e4-3e51a6b5109c; theme=dark,516,10,67419cd64740cd7ffa09a231d1ae29f5,GB,0.99,new,normal,none
8d24111e,121.107.92.244,/download?file=../../../etc/passwd,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=1d4705d5-f88e-4a2e-bc25-3310bf8c7065;,797,5,506a4407b17969dc34769c2a2289f9e8,BR,0.25,previously_flagged,suspeita,path_traversal
5a7f949a,104.21.13.34,/contato,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""njones"", ""pass"": ""******""}",session_id=1ddd178b-64de-4017-931a-a2bf0cf82a10; theme=dark,505,3,1eece7ea317d134d29314df392efdc31,US,0.85,established,normal,none
f2758427,1.36.146.43,/contato,GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=3704f370-ada0-40d7-bd8e-4b3fe888d1aa; theme=dark,318,13,4257cb4e7160d653ebe91bb43efc8a5e,US,0.92,new,normal,none
295df4bb,147.151.214.168,/api/users,GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,user=1; DROP TABLE users,,session_id=4b4df848-1131-432e-86f0-6477526e6a50;,371,14,98ac78e33033c53b3bfc78b3e5beab81,DE,0.33,previously_flagged,suspeita,sqli
2f925888,26.217.195.169,/contato,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""nicole90"", ""pass"": ""******""}",session_id=2b476ecc-d987-4e2a-af5c-e5026956eeb6; theme=dark,266,15,e04f592c35ba6ce8a12c1287e4cd9c58,DE,0.71,established,normal,none
44342abd,26.44.151.142,/produtos,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=d0c177f9-deb6-4fb7-af9d-e3d21bd1c499; theme=dark,417,3,d3050fe1d41cacb70ca49e8787ca77d7,DE,0.81,new,normal,none
542d2068,128.246.27.128,/home,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""patrick61"", ""pass"": ""******""}",session_id=6deb58ee-3e4c-4ef9-ba09-b6c3fe868b33; theme=dark,594,6,9f49a32691c5fbe70ef5d9a7e2f80cef,CN,0.84,established,normal,none
6761f99a,112.22.38.16,/contato,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""ileach"", ""pass"": ""******""}",session_id=ec28638f-0ea3-401b-826d-d02c35c35c93; theme=dark,537,12,10a82e136c2a40b8f694599542da2565,IN,0.93,new,normal,none
8a3ac967,18.107.127.237,/api/pedidos,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=2996d531-3909-47b1-886f-e854920ee670; theme=dark,355,1,42972ca4a37b7c0d0b8667b85f820914,BR,0.77,established,normal,none
a0f390ee,40.20.88.210,/search,DELETE,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,"search=""><img src=x onerror=prompt(1)>",,session_id=041186b1-e3c5-4488-9a74-e442b67821b3;,691,14,cfb27bf210197c35c49cfaecfff7ea99,DE,0.25,previously_flagged,suspeita,xss
3eba3a7e,122.22.20.21,/contato,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""chavezkevin"", ""pass"": ""******""}",session_id=8ff46ab6-d75d-41a0-87b2-c478cc39d28a; theme=dark,522,9,b416f9269ac106a705756c9113c104fc,FR,0.73,established,normal,none
7412d508,164.230.195.149,/produtos,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=22ce1e05-ca85-4d0a-8d0c-e512b49aba56; theme=dark,711,13,e19f68efad4e9d5fab38a7c349543689,FR,0.98,new,normal,none
d0d97744,11.14.72.109,/login,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=c3c191c8-5500-4213-b320-ecdec660bc6f; theme=dark,125,2,25a328662c719fccc79eb60da05dbe0d,GB,0.77,established,normal,none
0938c9e8,31.62.37.93,/login,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,id=78&ref=promo,,session_id=05a0b57c-d0b0-4628-9b57-615de0186462; theme=dark,442,11,838a9781e7308d70ef8020737bb92825,DE,0.79,new,normal,none
4b40395c,30.56.213.134,/home,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,id=92&ref=promo,,session_id=f3930a7f-7f6f-49d3-ab52-efc791f7795b; theme=dark,560,9,1c7111bc2b3378a3e47612e0efd07b4f,FR,0.71,established,normal,none
cc07d5c0,43.231.139.114,/login,DELETE,Nikto/2.1.6,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=d2755062-e23c-450d-949c-a4f1a409ff02;,535,95,e35ee25b1c9850f813c7339b2aff7281,BR,0.36,new,suspeita,bot
2744fac3,40.228.11.107,/search,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=c6feeb44-0223-4e5c-aa38-f314583697fa;,642,2354,395ee4cd75d9b6c76be1f52bed276fb6,CN,0.03,new,suspeita,dos
671a196b,9.235.35.132,/admin,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=0b7043a9-57f4-43f4-bda4-f69fde1e9cd7;,481,1728,c7ecf5e326d81aa98daa7f3e451893f5,DE,0.1,new,suspeita,dos
99d39081,186.224.8.180,/login,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=8e86ad60-05a0-42d4-b9d6-bfa553eded40;,554,1250,3aa3578d70113dc070165bb909154f9a,DE,0.17,previously_flagged,suspeita,dos
99dfd925,38.199.136.253,/api/pedidos,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,id=46&ref=promo,,session_id=1365f770-b600-45e3-9618-730e840d8a96; theme=dark,768,1,6598be65764b0549bd7037569152ea5c,RU,0.75,new,normal,none
65350393,139.95.167.43,/admin,GET,Nikto/2.1.6,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=6ad6da43-56b9-4635-ab29-a458a8dc23b8;,109,83,f4d15f99657f9b6d9bdd39f44d976a9c,IN,0.23,previously_flagged,suspeita,bot
b5f1e3c6,143.250.217.119,/contato,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,id=92&ref=promo,,session_id=dcd6fa7e-2aa1-4c74-998c-d87fab9006bd; theme=dark,518,4,59b15f2baa4624c38dfaa6f988022a6e,IN,0.83,established,normal,none
936cba5c,205.101.219.249,/admin,DELETE,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=96e8d6b2-4917-4881-8cbf-43a68c05a12c;,291,3814,abd51ed64a7f992a17869b8832175c22,CN,0.05,previously_flagged,suspeita,dos
7a27a4d0,61.68.40.99,/contato,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""qjohnson"", ""pass"": ""******""}",session_id=e98edd91-febc-47f6-84e2-98611cfcfc11; theme=dark,261,10,e0848395727a8e2b5af5fd008bec81c6,US,0.77,established,normal,none
b7b70ac3,117.183.38.168,/produtos,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""robertjohnson"", ""pass"": ""******""}",session_id=b50c0682-8990-4618-b49b-7514f5a31126; theme=dark,195,3,120ebd846c2c8910633d599109b9071c,BR,0.95,new,normal,none
31c5ebb5,220.162.202.253,/api/users,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""' UNION SELECT null, username, password FROM users--""}",session_id=36ff54db-04a9-4ba5-b332-e65c6f416e01;,678,2,bd0e6950f46422ec2e46a8142d33450c,FR,0.01,new,suspeita,sqli
c06e86b7,68.24.153.20,/api/pedidos,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=2085c2a6-c8b4-4ff0-af66-442f2c4a387e; theme=dark,135,3,c8ddaf25baf924d96bf90502161e4c22,US,0.91,new,normal,none
e6acee60,72.17.212.29,/login,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""orozcoryan"", ""pass"": ""******""}",session_id=46dabab2-4c21-41c9-92e7-7be6509c9182; theme=dark,217,1,00caf637b86e1a1f2676e9d38ff56d81,BR,0.88,new,normal,none
0c829bf6,60.241.0.44,/contato,GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,id=68&ref=promo,,session_id=f2d6370b-7299-45a0-af8e-9332c6b0adc6; theme=dark,585,5,73c4ce3bdaa9b9ecef9ad5dd11e6b0da,RU,0.74,new,normal,none
97052ca5,205.111.77.96,/download?file=..%2F..%2Fwindows%2Fwin.ini,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=0f160700-ae38-4221-8597-3bbf109f7bae;,471,9,eebde4f2123ab02137fef31b7f5237f6,US,0.21,new,suspeita,path_traversal
fad5be17,5.105.39.34,/api/pedidos,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""meghancraig"", ""pass"": ""******""}",session_id=5b29869f-c6ec-44f5-9d2e-54824ac0716e; theme=dark,613,2,86603d175f6f6d1c9252fc668dde6880,FR,0.89,new,normal,none
4b430fb8,184.6.145.119,/produtos,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""manuelwatkins"", ""pass"": ""******""}",session_id=548a7b35-5dc7-46b7-a9b8-63d89fca464a; theme=dark,407,11,ac90c5895fc0d66d5da1f34e55d495ac,BR,0.88,established,normal,none
3e4aaa9c,220.31.17.193,/download?file=..%2F..%2Fwindows%2Fwin.ini,PUT,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=5533db18-fabe-434a-a495-0000a1c8a113;,795,8,c853344bd07b843121092656ffd76a1c,IN,0.38,previously_flagged,suspeita,path_traversal
d5838dc2,189.218.65.162,/admin,DELETE,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=2c7b9004-354c-4798-927f-9330308ba135;,690,2709,9e5954367566ab4d9960f47ba54c183f,GB,0.23,previously_flagged,suspeita,dos
c37fb55e,138.105.231.224,/home,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,id=68&ref=promo,,session_id=6f179386-c060-446e-badb-cc72178a639d; theme=dark,784,1,329b2520ca1d08a345dd9fb48bb5b73b,CN,0.98,established,normal,none
d8bffbfe,137.201.255.68,/contato,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""bcruz"", ""pass"": ""******""}",session_id=39e65243-3d4e-4bf2-82ad-23dd14aa2d71; theme=dark,633,9,95d479b2214df9aa54bde18416e4964b,FR,0.82,established,normal,none
8b71f444,37.75.185.52,/search,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,user=1; DROP TABLE users,,session_id=b81655d5-ca60-466f-801c-1c16c03200b1;,258,2,09fed11d1a6112072e06387f3f7ea343,IN,0.42,previously_flagged,suspeita,sqli
9a0b5a89,207.174.69.192,/contato,GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,id=56&ref=promo,,session_id=3fbd304b-93b0-4270-a58b-c4bc2d8669eb; theme=dark,799,8,73b3b911ad49403c5f011808aed702d5,FR,0.75,new,normal,none
0c24d382,144.221.73.124,/contato,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""wdiaz"", ""pass"": ""******""}",session_id=3dac988e-b1e6-4099-946c-0e4e945a83ff; theme=dark,760,2,650a2df02c892d5f5693d7bc3846d318,IN,0.82,established,normal,none
9360a0d6,141.182.141.66,/search,PUT,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,search=<script>alert(1)</script>,,session_id=a8adb06e-331b-442f-853c-b3442fdeb88e;,142,3,dbecf62b8b350ed74e9ad63951ba55f1,IN,0.12,previously_flagged,suspeita,xss
b0069efa,60.95.14.242,/api/users,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,search=<script>alert(1)</script>,,session_id=fbdd032b-f45d-4ef4-86c9-0b0d6761636e;,177,18,857ce442118aa4483b203f49ccbd523b,GB,0.4,previously_flagged,suspeita,xss
8d4e45f7,49.2.113.161,/search,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=f09eb5cb-f804-42b8-a9af-9e076f05f6d3;,602,3292,8fdc102a28012a10620776517225fde3,GB,0.19,new,suspeita,dos
